wave,tau,tau_err,tau0,tau0_err,tau_corr,tau_corr_err
3467,2.665097625124801,0.5690441906474379,1.0866518746348592,0.4275660352810189,3.7517494997596605,0.9966102259284568
4392,1.924216346077373,0.609511947099524,1.0866518746348592,0.4275660352810189,3.010868220712232,1.037077982380543
1928,0.007797797796068711,0.553036697445697,1.0866518746348592,0.4275660352810189,1.094449672430928,0.9806027327267158
5468,2.408674186994769,0.8076532214573963,1.0866518746348592,0.4275660352810189,3.495326061629628,1.2352192567384153
2236,-0.03155937729629864,0.6062573545793633,1.0866518746348592,0.4275660352810189,1.0550924973385607,1.0338233898603821
2600,-0.03354988460762142,0.6143157283639143,1.0866518746348592,0.4275660352810189,1.0531019900272378,1.0418817636449331
