5.848434500000000116e+04 4.171999999999999709e+00 1.390000000000000124e-01
5.848481100000000151e+04 4.152999999999999581e+00 1.400000000000000133e-01
5.848513500000000204e+04 4.065999999999999837e+00 1.260000000000000009e-01
5.848593099999999686e+04 4.126999999999999780e+00 1.390000000000000124e-01
5.848606199999999808e+04 4.198000000000000398e+00 1.300000000000000044e-01
5.848771699999999691e+04 4.110999999999999766e+00 1.260000000000000009e-01
5.848818899999999849e+04 4.280000000000000249e+00 1.290000000000000036e-01
5.848879000000000087e+04 4.403999999999999915e+00 1.340000000000000080e-01
5.848977599999999802e+04 4.041999999999999815e+00 1.310000000000000053e-01
5.849071199999999953e+04 4.169999999999999929e+00 1.320000000000000062e-01
5.849103899999999703e+04 4.166000000000000369e+00 1.320000000000000062e-01
5.849163700000000244e+04 4.011000000000000121e+00 1.280000000000000027e-01
5.849203500000000349e+04 3.976999999999999869e+00 1.270000000000000018e-01
5.849262900000000081e+04 3.821000000000000174e+00 1.270000000000000018e-01
5.849322800000000279e+04 4.004999999999999893e+00 1.320000000000000062e-01
5.849397000000000116e+04 3.923999999999999932e+00 1.260000000000000009e-01
5.849428899999999703e+04 3.766999999999999904e+00 1.290000000000000036e-01
5.849482100000000355e+04 4.017000000000000348e+00 1.270000000000000018e-01
5.849502599999999802e+04 4.195000000000000284e+00 1.290000000000000036e-01
5.849681300000000192e+04 4.041999999999999815e+00 1.290000000000000036e-01
5.849780799999999726e+04 4.248999999999999666e+00 1.290000000000000036e-01
5.849827300000000105e+04 4.067000000000000171e+00 1.390000000000000124e-01
5.849887099999999919e+04 4.506999999999999673e+00 1.350000000000000089e-01
5.849986499999999796e+04 4.190999999999999837e+00 1.280000000000000027e-01
5.850019900000000052e+04 4.309999999999999609e+00 1.350000000000000089e-01
5.850067100000000210e+04 4.679000000000000270e+00 1.340000000000000080e-01
5.850106100000000151e+04 4.432999999999999829e+00 1.350000000000000089e-01
5.850166500000000087e+04 4.480999999999999872e+00 1.340000000000000080e-01
5.850205700000000070e+04 4.357000000000000206e+00 1.350000000000000089e-01
5.850305299999999988e+04 4.219999999999999751e+00 1.350000000000000089e-01
5.850378300000000309e+04 4.278999999999999915e+00 1.350000000000000089e-01
5.850424799999999959e+04 4.205000000000000071e+00 1.300000000000000044e-01
5.850517700000000332e+04 4.347000000000000419e+00 2.320000000000000118e-01
5.850518600000000151e+04 4.477999999999999758e+00 1.370000000000000107e-01
5.850590699999999924e+04 4.350999999999999979e+00 1.320000000000000062e-01
5.850630599999999686e+04 4.487000000000000099e+00 1.350000000000000089e-01
5.850737099999999919e+04 4.581000000000000405e+00 1.390000000000000124e-01
5.850783299999999872e+04 4.604000000000000092e+00 1.400000000000000133e-01
5.850823700000000099e+04 4.567000000000000171e+00 1.529999999999999971e-01
5.850883999999999651e+04 4.894000000000000128e+00 1.449999999999999900e-01
5.850923099999999977e+04 4.783999999999999808e+00 1.419999999999999873e-01
5.850977300000000105e+04 5.059999999999999609e+00 1.489999999999999936e-01
5.851083099999999831e+04 4.926000000000000156e+00 1.439999999999999891e-01
5.851122099999999773e+04 5.179000000000000270e+00 1.489999999999999936e-01
5.851176299999999901e+04 5.150000000000000355e+00 1.529999999999999971e-01
5.851242100000000210e+04 4.918000000000000149e+00 1.449999999999999900e-01
5.851288999999999942e+04 4.897000000000000242e+00 1.429999999999999882e-01
5.851302399999999761e+04 4.669999999999999929e+00 1.400000000000000133e-01
5.851374599999999919e+04 4.626000000000000334e+00 1.350000000000000089e-01
5.851433999999999651e+04 4.766000000000000014e+00 1.439999999999999891e-01
5.851633299999999872e+04 4.804000000000000270e+00 1.390000000000000124e-01
5.851687500000000000e+04 4.482000000000000206e+00 1.350000000000000089e-01
5.851832800000000134e+04 4.823999999999999844e+00 1.409999999999999865e-01
5.851880200000000332e+04 4.772000000000000242e+00 1.419999999999999873e-01
5.851938999999999942e+04 4.857000000000000206e+00 1.370000000000000107e-01
5.851985599999999977e+04 5.153999999999999915e+00 1.519999999999999962e-01
5.852038700000000244e+04 4.870000000000000107e+00 1.360000000000000098e-01
5.852085300000000279e+04 5.120000000000000107e+00 1.469999999999999918e-01
5.852138900000000285e+04 5.232999999999999652e+00 1.449999999999999900e-01
5.852178399999999965e+04 5.121000000000000441e+00 1.469999999999999918e-01
5.852238399999999820e+04 4.894999999999999574e+00 1.380000000000000115e-01
5.852337999999999738e+04 4.911999999999999922e+00 1.360000000000000098e-01
5.852371199999999953e+04 4.809999999999999609e+00 1.419999999999999873e-01
5.852437700000000041e+04 4.847999999999999865e+00 1.380000000000000115e-01
5.852470900000000256e+04 5.025999999999999801e+00 1.469999999999999918e-01
5.852544000000000233e+04 5.286999999999999922e+00 1.499999999999999944e-01
5.852563900000000285e+04 5.483999999999999986e+00 1.509999999999999953e-01
5.852736600000000180e+04 5.370000000000000107e+00 1.479999999999999927e-01
5.852769799999999668e+04 5.815000000000000391e+00 1.549999999999999989e-01
5.852817700000000332e+04 5.368000000000000327e+00 1.660000000000000087e-01
5.852882899999999790e+04 5.517999999999999794e+00 1.610000000000000042e-01
5.852996600000000035e+04 5.315000000000000391e+00 1.650000000000000078e-01
5.853075299999999697e+04 4.868000000000000327e+00 1.380000000000000115e-01
5.853148999999999796e+04 4.937999999999999723e+00 1.280000000000000027e-01
5.853174799999999959e+04 5.222999999999999865e+00 1.479999999999999927e-01
5.853274900000000343e+04 5.222999999999999865e+00 1.580000000000000016e-01
5.853301699999999983e+04 4.828000000000000291e+00 1.370000000000000107e-01
5.853387799999999697e+04 5.092999999999999972e+00 2.069999999999999896e-01
5.853408099999999831e+04 4.809000000000000163e+00 2.000000000000000111e-01
5.853434399999999732e+04 4.990999999999999659e+00 1.970000000000000084e-01
5.853520100000000093e+04 4.794999999999999929e+00 1.419999999999999873e-01
5.853573599999999715e+04 4.804999999999999716e+00 1.370000000000000107e-01
5.853626299999999901e+04 4.745000000000000107e+00 1.409999999999999865e-01
5.853673700000000099e+04 4.748000000000000220e+00 1.409999999999999865e-01
5.853818899999999849e+04 4.576999999999999957e+00 1.519999999999999962e-01
5.853865200000000186e+04 4.533999999999999808e+00 1.340000000000000080e-01
5.853918299999999726e+04 4.979000000000000092e+00 1.400000000000000133e-01
5.853971499999999651e+04 4.746000000000000441e+00 1.370000000000000107e-01
5.854017899999999645e+04 4.634999999999999787e+00 1.479999999999999927e-01
5.854163999999999942e+04 4.392000000000000348e+00 1.300000000000000044e-01
5.854223599999999715e+04 4.040000000000000036e+00 1.370000000000000107e-01
5.854270199999999750e+04 4.490999999999999659e+00 1.320000000000000062e-01
5.854330000000000291e+04 4.450000000000000178e+00 1.340000000000000080e-01
5.854396499999999651e+04 4.397999999999999687e+00 1.370000000000000107e-01
5.854404000000000087e+04 4.533999999999999808e+00 1.360000000000000098e-01
5.854489400000000023e+04 4.527999999999999581e+00 1.370000000000000107e-01
5.854529800000000250e+04 4.626999999999999780e+00 1.429999999999999882e-01
5.854615400000000227e+04 4.625000000000000000e+00 1.419999999999999873e-01
5.854668400000000111e+04 4.258000000000000007e+00 1.290000000000000036e-01
5.854715000000000146e+04 4.302999999999999936e+00 1.310000000000000053e-01
5.854794799999999668e+04 4.301999999999999602e+00 1.340000000000000080e-01
5.854894200000000274e+04 4.073000000000000398e+00 1.310000000000000053e-01
5.854914400000000023e+04 4.278999999999999915e+00 1.330000000000000071e-01
5.855013700000000244e+04 4.116999999999999993e+00 1.380000000000000115e-01
5.855060100000000239e+04 4.403999999999999915e+00 1.290000000000000036e-01
5.855166300000000047e+04 4.304999999999999716e+00 1.320000000000000062e-01
5.855213700000000244e+04 4.270999999999999908e+00 1.330000000000000071e-01
5.855259399999999732e+04 4.376000000000000334e+00 1.400000000000000133e-01
5.855313199999999779e+04 4.266000000000000014e+00 1.300000000000000044e-01
5.855359599999999773e+04 4.094000000000000306e+00 1.229999999999999982e-01
5.855412500000000000e+04 4.299000000000000377e+00 1.330000000000000071e-01
5.855458899999999994e+04 4.038999999999999702e+00 1.219999999999999973e-01
5.855512400000000343e+04 4.464999999999999858e+00 1.370000000000000107e-01
5.855565299999999843e+04 4.214999999999999858e+00 1.229999999999999982e-01
5.855645399999999790e+04 4.040000000000000036e+00 1.239999999999999991e-01
5.855671300000000338e+04 4.059000000000000163e+00 1.320000000000000062e-01
5.855804400000000169e+04 4.384000000000000341e+00 1.409999999999999865e-01
5.855891500000000087e+04 4.738999999999999879e+00 1.469999999999999918e-01
5.855917300000000250e+04 4.693999999999999950e+00 1.439999999999999891e-01
5.855977500000000146e+04 4.750000000000000000e+00 1.340000000000000080e-01
5.856030500000000029e+04 4.245000000000000107e+00 1.260000000000000009e-01
5.856083699999999953e+04 4.905999999999999694e+00 1.370000000000000107e-01
5.856130099999999948e+04 4.855000000000000426e+00 1.419999999999999873e-01
5.856388999999999942e+04 5.064000000000000057e+00 1.509999999999999953e-01
5.856474599999999919e+04 5.025999999999999801e+00 1.559999999999999998e-01
5.856534799999999814e+04 4.625000000000000000e+00 1.320000000000000062e-01
5.856688100000000122e+04 4.862000000000000099e+00 1.469999999999999918e-01
5.856780900000000111e+04 4.440000000000000391e+00 1.340000000000000080e-01
5.856940000000000146e+04 4.306000000000000050e+00 1.270000000000000018e-01
5.857119000000000233e+04 4.149000000000000021e+00 1.350000000000000089e-01
5.857351600000000326e+04 3.918000000000000149e+00 1.300000000000000044e-01
5.857444700000000012e+04 4.208999999999999631e+00 1.390000000000000124e-01
5.857544900000000052e+04 4.044999999999999929e+00 1.300000000000000044e-01
5.857624199999999837e+04 4.057000000000000384e+00 1.300000000000000044e-01
5.857736899999999878e+04 4.307000000000000384e+00 1.280000000000000027e-01
5.857850000000000000e+04 4.033999999999999808e+00 1.290000000000000036e-01
5.858022600000000239e+04 4.203999999999999737e+00 1.390000000000000124e-01
5.858454099999999744e+04 4.493000000000000327e+00 1.380000000000000115e-01
5.858533699999999953e+04 4.846000000000000085e+00 1.419999999999999873e-01
5.858752900000000227e+04 4.443999999999999950e+00 1.320000000000000062e-01
5.858859100000000035e+04 3.990000000000000213e+00 1.290000000000000036e-01
5.858979600000000210e+04 3.975000000000000089e+00 1.360000000000000098e-01
5.859091999999999825e+04 4.339999999999999858e+00 1.370000000000000107e-01
5.859111200000000099e+04 4.168999999999999595e+00 1.290000000000000036e-01
5.859330900000000111e+04 4.142999999999999794e+00 1.280000000000000027e-01
5.859403399999999965e+04 4.147999999999999687e+00 1.519999999999999962e-01
5.859529400000000169e+04 4.238999999999999879e+00 1.290000000000000036e-01
5.859649199999999837e+04 4.709999999999999964e+00 1.340000000000000080e-01
5.859735199999999895e+04 4.913999999999999702e+00 1.409999999999999865e-01
5.860247299999999814e+04 4.504999999999999893e+00 1.310000000000000053e-01
5.860394000000000233e+04 4.565999999999999837e+00 3.079999999999999960e-01
