5.848347200000000157e+04 1.035986513687606081e+00 6.000000000000000125e-03
5.848646800000000076e+04 1.032921464830542035e+00 6.000000000000000125e-03
5.848763799999999901e+04 1.030878098925832820e+00 6.000000000000000125e-03
5.848856700000000274e+04 1.034964830735251251e+00 6.000000000000000125e-03
5.848965699999999924e+04 1.020661269402286520e+00 6.000000000000000125e-03
5.849047600000000239e+04 1.025769684164059781e+00 6.000000000000000125e-03
5.849153300000000309e+04 1.028834733021123604e+00 6.000000000000000125e-03
5.849254200000000128e+04 1.017596220545222474e+00 6.000000000000000125e-03
5.849350699999999779e+04 1.019639586449931912e+00 6.000000000000000125e-03
5.849447000000000116e+04 1.011466122831094605e+00 6.000000000000000125e-03
5.849647099999999773e+04 1.024748001211704951e+00 6.000000000000000125e-03
5.849749399999999878e+04 1.028834733021123604e+00 6.000000000000000125e-03
5.849944499999999971e+04 1.030878098925832820e+00 6.000000000000000125e-03
5.850046499999999651e+04 1.050290075020571035e+00 6.000000000000000125e-03
5.850059900000000198e+04 1.043138294354088558e+00 6.000000000000000125e-03
5.850343200000000070e+04 1.064593636353535988e+00 7.000000000000000146e-03
5.850447499999999854e+04 1.045181660258797773e+00 7.000000000000000146e-03
5.850539899999999761e+04 1.058463538639408341e+00 7.000000000000000146e-03
5.850647899999999936e+04 1.053355123877634858e+00 6.000000000000000125e-03
5.850739299999999639e+04 1.069702051115309249e+00 6.000000000000000125e-03
5.850849199999999837e+04 1.069702051115309249e+00 6.000000000000000125e-03
5.851047800000000279e+04 1.073788782924727681e+00 6.000000000000000125e-03
5.851836299999999756e+04 1.069702051115309249e+00 6.000000000000000125e-03
5.851952300000000105e+04 1.069702051115309249e+00 6.000000000000000125e-03
5.854046100000000297e+04 1.088092344257692856e+00 6.000000000000000125e-03
5.854246699999999691e+04 1.075832148829437118e+00 6.000000000000000125e-03
5.854353500000000349e+04 1.039051562544669904e+00 8.999999999999999320e-03
5.854438399999999820e+04 1.070723734067663857e+00 6.000000000000000125e-03
5.854544600000000355e+04 1.076853831781791726e+00 6.000000000000000125e-03
5.854734300000000076e+04 1.067658685210599812e+00 6.000000000000000125e-03
5.854855000000000291e+04 9.992059274028389781e-01 2.400000000000000050e-02
5.855029899999999907e+04 1.061528587496471943e+00 6.000000000000000125e-03
