Object,Filter,Cadence,MJD,Duration,Flux,Error
NGC5548,B,2053,56731.12351,55.78244001,1.18093156,0.02586103
NGC5548,HX,2053,56731.12426,699.5379456,0.481544,0.034735
NGC5548,SX,2053,56731.12426,699.5379456,0.114829,0.017313
NGC5548,W2,2053,56731.12519,224.77372,2.3730814,0.03742713
NGC5548,V,2053,56731.12687,55.78244001,1.1538017,0.03120044
NGC5548,M2,2053,56731.12824,171.34126,2.2204117,0.044371302
NGC5548,W1,2054,56731.53684,104.7576,2.1426058,0.04111486
NGC5548,U,2054,56731.5378,52.78149998,1.659575,0.03616003
NGC5548,B,2054,56731.53846,52.77047998,1.2222252,0.027121495
NGC5548,HX,2054,56731.5391,656.9119872,0.420817,0.036153
NGC5548,SX,2054,56731.5391,656.9119872,0.099991,0.017733
NGC5548,W2,2054,56731.54004,209.77992,2.3599525,0.038055938
NGC5548,V,2054,56731.54162,52.78148001,1.1012758,0.03088135
NGC5548,M2,2054,56731.54289,158.59822,2.2365834,0.04584892
NGC5548,W1,2055,56731.86197,124.78232,2.1037749,0.038026348
NGC5548,U,2055,56731.8631,61.76228005,1.6645856,0.034213612
NGC5548,B,2055,56731.86387,61.77332002,1.2327548,0.02562291
NGC5548,HX,2055,56731.86479,774.7560576,0.427221,0.035866
NGC5548,SX,2055,56731.86479,774.7560576,0.115065,0.018839
NGC5548,W2,2055,56731.86574,249.77426,2.3312132,0.03565073
NGC5548,V,2055,56731.8676,61.77331996,1.1245285,0.02935156
NGC5548,M2,2055,56731.8691,189.8655,2.2452238,0.0429945
NGC5548,W1,2056,56732.20659,112.75642,2.171386,0.04038094
NGC5548,U,2056,56732.20763,55.77140003,1.656281,0.035370696
NGC5548,B,2056,56732.20832,55.77142,1.2950853,0.027768263
NGC5548,HX,2056,56732.20902,692.0159616,0.320595,0.026989
NGC5548,SX,2056,56732.20902,692.0159616,0.079326,0.013632
NGC5548,W2,2056,56732.21002,225.7556,2.3773111,0.037373383
NGC5548,V,2056,56732.2117,55.76036,1.08477206,0.03004023
NGC5548,M2,2056,56732.21301,162.04048,2.2389588,0.04555334
NGC5548,W1,2057,56732.47052,113.76044,2.1512933,0.039913836
NGC5548,U,2057,56732.47156,56.77540004,1.6581554,0.03512963
NGC5548,B,2057,56732.47226,56.77539998,1.2144049,0.026169567
NGC5548,HX,2057,56732.47287,679.4779392,0.237882,0.029952
NGC5548,SX,2057,56732.47287,679.4779392,0.064364,0.015885
NGC5548,W2,2057,56732.47398,227.78566,2.3201391,0.03647959
NGC5548,V,2057,56732.47568,56.77541995,1.1041129,0.029931886
NGC5548,M2,2057,56732.47695,153.4348,2.2059506,0.045926714
NGC5548,W1,2058,56732.72154,126.7793,2.1249898,0.037972077
NGC5548,U,2058,56732.72268,62.7773,1.6409918,0.03351007
NGC5548,B,2058,56732.72346,62.77732003,1.253742,0.025764593
NGC5548,HX,2058,56732.72443,787.2959808,0.357383,0.027442
NGC5548,SX,2058,56732.72443,787.2959808,0.065922,0.011356
NGC5548,W2,2058,56732.72538,253.76816,2.3117687,0.035140168
NGC5548,V,2058,56732.72726,62.77733999,1.1209919,0.028976407
NGC5548,M2,2058,56732.7288,194.12422,2.2297312,0.04242254
NGC5548,W1,2059,56733.06566,108.8618,2.1022565,0.0400377
NGC5548,U,2059,56733.06665,54.77842003,1.6322354,0.035227682
NGC5548,B,2059,56733.06734,54.77844,1.2259115,0.026815562
NGC5548,HX,2059,56733.06807,686.9999232,0.433647,0.039422
NGC5548,SX,2059,56733.06807,686.9999232,0.108753,0.01998
NGC5548,W2,2059,56733.06899,218.77174,2.2792452,0.036682668
NGC5548,V,2059,56733.07062,54.77846003,1.0573299,0.029711814
NGC5548,M2,2059,56733.07198,171.28606,2.2438694,0.04468986
NGC5548,W1,2060,56733.46173,116.7614,2.1358087,0.039444003
NGC5548,U,2060,56733.46279,57.77942002,1.6318407,0.03453025
NGC5548,B,2060,56733.46352,57.77939999,1.2377138,0.026445226
NGC5548,HX,2060,56733.46436,732.132,0.421874,0.035729
NGC5548,SX,2060,56733.46436,732.132,0.106788,0.018083
NGC5548,W2,2060,56733.46526,232.77258,2.3257112,0.03647937
NGC5548,V,2060,56733.46699,57.77939999,1.10165995,0.029854912
NGC5548,M2,2060,56733.46844,183.7864,2.2698267,0.043893552
NGC5548,W1,2061,56733.72739,143.76998,2.1647672,0.036896583
NGC5548,U,2061,56733.7287,71.76916003,1.7103493,0.033187384
NGC5548,B,2061,56733.72958,71.78017998,1.2225475,0.024009085
NGC5548,HX,2061,56733.73079,890.0960832,0.451516,0.029436
NGC5548,SX,2061,56733.73079,890.0960832,0.128869,0.016057
NGC5548,W2,2061,56733.73173,287.7275,2.4316197,0.035260976
NGC5548,V,2061,56733.73386,71.78017998,1.0769982,0.026846458
NGC5548,M2,2061,56733.7356,219.08068,2.2785937,0.04132107
NGC5548,W1,2062,56734.00259,103.7646,2.2175595,0.042361094
NGC5548,U,2062,56734.00354,51.76646,1.6556013,0.03641799
NGC5548,B,2062,56734.00419,51.77749997,1.2727326,0.028259526
NGC5548,HX,2062,56734.00459,414.7080768,0.485733,0.050674
NGC5548,SX,2062,56734.00459,414.7080768,0.074499,0.020138
NGC5548,W2,2062,56734.00576,207.77192,2.3933756,0.0386772
NGC5548,V,2062,56734.00732,51.76646,1.1237795,0.031656573
NGC5548,W1,2063,56734.38787,99.75966001,2.2835485,0.043943736
NGC5548,U,2063,56734.38878,49.78055996,1.7767641,0.039251494
NGC5548,B,2063,56734.38941,49.78051996,1.2529522,0.028377957
NGC5548,HX,2063,56734.38998,624.3179328,0.345578,0.031426
NGC5548,SX,2063,56734.38998,624.3179328,0.094619,0.016469
NGC5548,W2,2063,56734.39092,199.76204,2.5398832,0.040928828
NGC5548,V,2063,56734.39242,49.76950002,1.1479212,0.032653713
NGC5548,M2,2063,56734.39363,150.8862,2.3622051,0.048536777
NGC5548,W1,2064,56734.7879,134.7781399,2.2795618,0.039241308
NGC5548,U,2064,56734.78912,67.77520001,1.7734246,0.034950504
NGC5548,B,2064,56734.78996,67.77519995,1.3206239,0.026094846
NGC5548,HX,2064,56734.79128,880.0619328,0.590921,0.039925
NGC5548,SX,2064,56734.79128,880.0619328,0.138876,0.019395
NGC5548,W2,2064,56734.79198,269.7659,2.5929628,0.03774507
NGC5548,V,2064,56734.79399,67.77521998,1.1453897,0.028642954
NGC5548,M2,2064,56734.79586,246.3099,2.3703424,0.040805812
NGC5548,W1,2065,56735.12902,106.76556,2.3853525,0.044202756
NGC5548,U,2065,56735.13,52.78149998,1.6920713,0.036837018
NGC5548,B,2065,56735.13066,52.77046001,1.2400635,0.027486097
NGC5548,HX,2065,56735.13137,671.9559552,0.543999,0.04009
NGC5548,SX,2065,56735.13137,671.9559552,0.174722,0.022745
NGC5548,W2,2065,56735.13226,213.77384,2.6173764,0.040932944
NGC5548,V,2065,56735.13387,52.78149998,1.0924903,0.030857918
NGC5548,M2,2065,56735.1352,167.91002,2.417794,0.04737966
NGC5548,HX,2066,56735.46414,767.2340736,0.76063,0.057398
NGC5548,SX,2066,56735.46414,767.2340736,0.19812,0.029432
NGC5548,W1,2067,56735.78849,123.7452,2.4393477,0.04259615
NGC5548,U,2067,56735.78962,61.78434002,1.8208979,0.037013823
NGC5548,B,2067,56735.79038,61.77329999,1.3300657,0.027254857
NGC5548,HX,2067,56735.79124,762.219936,0.760979,0.044638
NGC5548,SX,2067,56735.79124,762.219936,0.249066,0.025609
NGC5548,W2,2067,56735.79224,247.77726,2.8553887,0.04173919
NGC5548,V,2067,56735.79408,61.77329999,1.1651852,0.030178257
NGC5548,M2,2067,56735.79554,181.20464,2.6351754,0.04889254
NGC5548,W1,2068,56736.05461,98.75566,2.5046217,0.04716015
NGC5548,U,2068,56736.05552,49.78053999,1.8367222,0.040371353
NGC5548,B,2068,56736.05615,49.78052002,1.3321427,0.029766503
NGC5548,HX,2068,56736.05668,616.7959488,0.759687,0.061298
NGC5548,SX,2068,56736.05668,616.7959488,0.329394,0.040533
NGC5548,W2,2068,56736.05766,198.7801,2.8607897,0.044762107
NGC5548,V,2068,56736.05915,49.78052002,1.114558,0.0320013
NGC5548,M2,2068,56736.06033,145.61246,2.729444,0.054260957
NGC5548,W1,2069,56736.38787,98.77774,2.5701179,0.048097157
NGC5548,U,2069,56736.38878,49.76950002,1.8701803,0.041037807
NGC5548,B,2069,56736.38941,49.76947999,1.2923446,0.029075422
NGC5548,HX,2069,56736.38998,624.3179328,0.811446,0.071303
NGC5548,SX,2069,56736.38998,624.3179328,0.269601,0.041042
NGC5548,W2,2069,56736.39091,198.78012,3.0240127,0.04669329
NGC5548,V,2069,56736.3924,49.78052002,1.1014495,0.031800452
NGC5548,M2,2069,56736.39363,151.23926,2.763915,0.053961256
NGC5548,W1,2070,56737.00234,83.76191998,2.5811791,0.05139544
NGC5548,U,2070,56737.00312,41.78163999,1.8362919,0.043240712
NGC5548,B,2070,56737.00366,41.77061999,1.3780205,0.032913805
NGC5548,HX,2070,56737.00483,457.3499328,0.647046,0.056651
NGC5548,SX,2070,56737.00483,457.3499328,0.189,0.030744
NGC5548,W2,2070,56737.00494,167.76654,3.0706418,0.04996279
NGC5548,V,2070,56737.0062,41.77064002,1.2231034,0.03671077
NGC5548,M2,2070,56737.00744,164.4346,2.8348685,0.05328538
NGC5548,W1,2071,56737.38879,81.77600002,2.5593834,0.05149615
NGC5548,U,2071,56737.38955,40.77765995,1.9401673,0.045739673
NGC5548,B,2071,56737.39007,40.76664001,1.3333362,0.032349697
NGC5548,HX,2071,56737.3905,536.5619712,0.559433,0.047982
NGC5548,SX,2071,56737.3905,536.5619712,0.190188,0.028133
NGC5548,W2,2071,56737.39133,164.76564,2.985268,0.04908343
NGC5548,V,2071,56737.39257,40.77766001,1.1289862,0.035089232
NGC5548,M2,2071,56737.39368,142.5563599,2.8253885,0.0559014
NGC5548,W1,2072,56737.72174,114.7644,2.729501,0.047623295
NGC5548,U,2072,56737.72279,57.77939999,1.970466,0.040649572
NGC5548,B,2072,56737.72352,57.76834005,1.3466396,0.028281112
NGC5548,HX,2072,56737.72419,699.5360448,0.584764,0.046898
NGC5548,SX,2072,56737.72419,699.5360448,0.138439,0.02306
NGC5548,W2,2072,56737.72525,229.78256,3.0858766,0.04534502
NGC5548,V,2072,56737.72697,57.73527998,1.15802906,0.030906337
NGC5548,M2,2072,56737.7283,160.72756,2.869269,0.05418875
NGC5548,W1,2073,56738.00469,77.77104002,2.7003736,0.054507925
NGC5548,U,2073,56738.00541,38.78069997,2.1187431,0.050468367
NGC5548,B,2073,56738.00592,38.78069997,1.3782978,0.033862228
NGC5548,HX,2073,56738.00622,457.3400832,0.587548,0.053894
NGC5548,SX,2073,56738.00622,457.3400832,0.206993,0.032169
NGC5548,W2,2073,56738.00712,156.77778,3.1283793,0.05144471
NGC5548,V,2073,56738.0083,38.76966,1.2127143,0.037454603
NGC5548,M2,2073,56738.00918,104.38244,2.9586634,0.06478482
NGC5548,W1,2074,56738.38839,93.76877999,2.6884416,0.050755225
NGC5548,U,2074,56738.38927,46.77958,2.02123,0.045026874
NGC5548,B,2074,56738.38987,46.76855999,1.431419,0.032377506
NGC5548,HX,2074,56738.39026,576.6800832,0.544127,0.042641
NGC5548,SX,2074,56738.39026,576.6800832,0.256213,0.029296
NGC5548,W2,2074,56738.39129,187.76924,3.218357,0.04989766
NGC5548,V,2074,56738.3927,46.77955997,1.2123493,0.034831022
NGC5548,M2,2074,56738.39376,128.44526,3.0558018,0.06148487
NGC5548,W1,2075,56738.72186,113.76042,2.710444,0.04750993
NGC5548,U,2075,56738.7229,56.78641999,2.0430645,0.042244106
NGC5548,B,2075,56738.72361,56.77539998,1.424869,0.02979503
NGC5548,HX,2075,56738.72424,686.9999232,0.552614,0.039777
NGC5548,SX,2075,56738.72424,686.9999232,0.224974,0.025435
NGC5548,W2,2075,56738.72533,228.76756,3.224629,0.04697667
NGC5548,V,2075,56738.72704,56.77538002,1.1679115,0.031280358
NGC5548,M2,2075,56738.72832,156.9212,3.0659818,0.057277077
NGC5548,W1,2076,56739.07585,81.75393999,2.8763694,0.056237053
NGC5548,U,2076,56739.07662,40.76664001,2.1054955,0.04927679
NGC5548,B,2076,56739.07715,40.77767998,1.4041956,0.033725983
NGC5548,HX,2076,56739.07742,513.9960192,0.600282,0.048727
NGC5548,SX,2076,56739.07742,513.9960192,0.220769,0.029547
NGC5548,W2,2076,56739.07841,163.77264,3.3137152,0.05323837
NGC5548,V,2076,56739.07965,40.76664001,1.187233,0.036434413
NGC5548,M2,2076,56739.08062,118.95694,3.1181024,0.064065003
NGC5548,W1,2077,56739.47288,105.7726,2.8289425,0.05037256
NGC5548,U,2077,56739.47384,52.77046001,2.1153386,0.04477334
NGC5548,B,2077,56739.47451,52.78148001,1.4767181,0.03155522
NGC5548,HX,2077,56739.47517,661.9280256,0.692669,0.065496
NGC5548,SX,2077,56739.47517,661.9280256,0.216769,0.036792
NGC5548,W2,2077,56739.47611,212.76986,3.4464432,0.050515203
NGC5548,V,2077,56739.4777,52.78148001,1.1882323,0.03257038
NGC5548,M2,2077,56739.47899,161.35644,3.1822418,0.05817279
NGC5548,W1,2078,56739.80806,109.7555,2.7919187,0.04921984
NGC5548,U,2078,56739.80906,54.76744002,2.1462471,0.04475753
NGC5548,B,2078,56739.80975,54.78946,1.4872116,0.03128195
NGC5548,HX,2078,56739.81045,681.9859584,0.589092,0.043838
NGC5548,SX,2078,56739.81045,681.9859584,0.187364,0.024717
NGC5548,W2,2078,56739.8114,219.78682,3.4896192,0.050543795
NGC5548,V,2078,56739.81305,54.77844,1.2704561,0.033595902
NGC5548,M2,2078,56739.81438,166.11166,3.1209627,0.05681686
NGC5548,W1,2079,56740.00871,98.76670003,2.8887466,0.05251884
NGC5548,U,2079,56740.00962,49.86880004,2.1669737,0.046776913
NGC5548,B,2079,56740.01025,49.78053999,1.4404658,0.031692958
NGC5548,HX,2079,56740.01143,517.5159552,0.549075,0.049609
NGC5548,SX,2079,56740.01143,517.5159552,0.174674,0.02755
NGC5548,W2,2079,56740.01175,198.7691,3.501752,0.052260255
NGC5548,V,2079,56740.01324,49.76950002,1.2734894,0.03505846
NGC5548,M2,2079,56740.01446,152.07776,3.253685,0.060368605
NGC5548,W1,2080,56740.40428,94.76173997,2.9117594,0.053678405
NGC5548,U,2080,56740.40515,47.77256,2.1536644,0.0472909
NGC5548,B,2080,56740.40575,47.77256,1.4858084,0.033065983
NGC5548,HX,2080,56740.40618,584.2020672,0.511305,0.043107
NGC5548,SX,2080,56740.40618,584.2020672,0.185117,0.025931
NGC5548,W2,2080,56740.40721,190.73714,3.4885204,0.0528088
NGC5548,V,2080,56740.40864,47.78358001,1.2452085,0.03513494
NGC5548,M2,2080,56740.40972,130.66288,3.270265,0.06402592
NGC5548,W1,2081,56740.80856,102.77166,2.9622687,0.05265051
NGC5548,U,2081,56740.8095,51.77750003,2.1093792,0.044943457
NGC5548,B,2081,56740.81016,51.77747995,1.4405959,0.031129485
NGC5548,HX,2081,56740.81081,621.8100864,0.557817,0.061311
NGC5548,SX,2081,56740.81081,621.8100864,0.212138,0.038421
NGC5548,W2,2081,56740.81171,206.76798,3.501821,0.05147043
NGC5548,V,2081,56740.81328,51.77749997,1.2674352,0.034197356
NGC5548,M2,2081,56740.81448,147.92938,3.231237,0.060549933
NGC5548,W1,2082,56741.00266,83.75090003,2.866608,0.055582683
NGC5548,U,2082,56741.00344,41.77062005,2.236004,0.05154927
NGC5548,B,2082,56741.00397,41.78167999,1.4462576,0.034177692
NGC5548,HX,2082,56741.00483,457.3499328,0.566113,0.057755
NGC5548,SX,2082,56741.00483,457.3499328,0.211849,0.035775
NGC5548,W2,2082,56741.00525,167.76656,3.5207423,0.055366086
NGC5548,V,2082,56741.00651,41.78166002,1.2559021,0.037383876
NGC5548,M2,2082,56741.0076,137.2385,3.2453498,0.062485785
NGC5548,W1,2083,56741.38784,99.77068001,2.9161403,0.052667995
NGC5548,U,2083,56741.38876,49.78051996,2.225761,0.04795584
NGC5548,B,2083,56741.38939,49.76950002,1.5306246,0.033296415
NGC5548,HX,2083,56741.38996,626.825952,0.559105,0.044013
NGC5548,SX,2083,56741.38996,626.825952,0.275097,0.030898
NGC5548,W2,2083,56741.39089,199.78412,3.61813,0.053503276
NGC5548,V,2083,56741.39239,49.76950002,1.227608,0.034108172
NGC5548,M2,2083,56741.39362,153.36862,3.3053326,0.06086639
NGC5548,U,2084,56741.72283,55.77140003,2.1808801,0.04512551
NGC5548,B,2084,56741.72352,55.76037997,1.5124085,0.03150921
NGC5548,HX,2084,56741.72427,697.0299264,0.621444,0.041138
NGC5548,SX,2084,56741.72427,697.0299264,0.270868,0.027224
NGC5548,W2,2084,56741.7252,223.7807,3.5599426,0.051106823
NGC5548,V,2084,56741.72687,55.77139997,1.23029215,0.03262229
NGC5548,M2,2084,56741.72824,170.9661,3.2347084,0.057761003
NGC5548,W1,2085,56742.20704,82.76896,3.016044,0.057959415
NGC5548,U,2085,56742.20781,40.77766001,2.2052975,0.051357466
NGC5548,B,2085,56742.20833,40.77766001,1.4944878,0.035488354
NGC5548,HX,2085,56742.20864,519.0120576,0.603229,0.047128
NGC5548,SX,2085,56742.20864,519.0120576,0.377599,0.037277
NGC5548,W2,2085,56742.20959,165.78064,3.738814,0.0582456
NGC5548,V,2085,56742.21084,40.76661998,1.2764359,0.038128635
NGC5548,M2,2085,56742.21185,122.78536,3.480334,0.06849331
NGC5548,W1,2086,56742.455,103.77562,3.0546007,0.05383852
NGC5548,U,2086,56742.45595,51.77748001,2.2766231,0.048276
NGC5548,B,2086,56742.4566,51.77748001,1.5232666,0.032639562
NGC5548,HX,2086,56742.45721,646.8840576,0.886998,0.082263
NGC5548,SX,2086,56742.45721,646.8840576,0.354756,0.052516
NGC5548,W2,2086,56742.45818,208.76488,3.745764,0.054292917
NGC5548,V,2086,56742.45974,51.73335999,1.2880233,0.03471173
NGC5548,M2,2086,56742.46098,153.61132,3.4482362,0.062711837
NGC5548,W1,2087,56742.86173,114.76442,3.1576927,0.05316412
NGC5548,U,2087,56742.86277,57.76836002,2.3567245,0.047845593
NGC5548,B,2087,56742.8635,57.76836002,1.5301826,0.031309395
NGC5548,HX,2087,56742.86436,729.6239808,0.587771,0.055498
NGC5548,SX,2087,56742.86436,729.6239808,0.335843,0.042029
NGC5548,W2,2087,56742.86523,230.76454,3.7402254,0.05252447
NGC5548,V,2087,56742.86695,57.77937996,1.294515,0.03309136
NGC5548,M2,2087,56742.86842,187.22862,3.596086,0.06046168
NGC5548,W1,2088,56743.00257,93.77982002,3.0392084,0.05561845
NGC5548,U,2088,56743.00343,46.74647999,2.346759,0.05161081
NGC5548,B,2088,56743.00403,46.77958,1.5057757,0.033704246
NGC5548,HX,2088,56743.00518,517.5199296,0.748815,0.057133
NGC5548,SX,2088,56743.00518,517.5199296,0.292016,0.035792
NGC5548,W2,2088,56743.00545,187.78028,3.7115747,0.055659594
NGC5548,V,2088,56743.00686,46.76855999,1.3113533,0.036615485
NGC5548,M2,2088,56743.00813,164.92008,3.436779,0.06106817
NGC5548,W1,2089,56743.93484,273.5281,3.19832029,0.035988193
NGC5548,U,2089,56743.93611,136.55442,2.359669878,0.032062337
NGC5548,B,2089,56743.93698,136.55444,1.58642336,0.021462585
NGC5548,HX,2089,56743.93797,1649.804026,0.624041594,0.033856073
NGC5548,SX,2089,56743.93797,1649.804026,0.364547545,0.025808874
NGC5548,W2,2089,56743.93908,548.55668,3.853290471,0.036521205
NGC5548,V,2089,56743.9412,136.53234,1.331014665,0.022469603
NGC5548,M2,2089,56743.94264,366.54664,3.601225938,0.043246864
NGC5548,W1,2090,56744.00236,103.7646,3.2090284,0.055935996
NGC5548,U,2090,56744.00331,51.77748001,2.4799471,0.052353524
NGC5548,B,2090,56744.00397,51.77749997,1.5438709,0.033005263
NGC5548,HX,2090,56744.00553,577.6899264,0.571353,0.072477
NGC5548,SX,2090,56744.00553,577.6899264,0.492532,0.067151
NGC5548,W2,2090,56744.00553,207.7719,3.9277944,0.05646292
NGC5548,V,2090,56744.00709,51.77749997,1.3122074,0.035141928
NGC5548,M2,2090,56744.00861,201.68172,3.5007065,0.05789768
NGC5548,W1,2091,56744.86897,83.76186001,3.1777898,0.0598957
NGC5548,U,2091,56744.86974,41.78163999,2.4453665,0.056037127
NGC5548,B,2091,56744.87029,41.77060002,1.6489314,0.038057537
NGC5548,HX,2091,56744.8705,508.9820544,0.633398,0.049092
NGC5548,SX,2091,56744.8705,508.9820544,0.288286,0.033107
NGC5548,W2,2091,56744.87156,166.71836,3.9330115,0.0602613
NGC5548,V,2091,56744.87281,41.78163999,1.29841875,0.037969499
NGC5548,M2,2091,56744.87374,108.96108,3.69785,0.074581526
NGC5548,W1,2092,56745.07253,89.76379997,3.2638155,0.05977593
NGC5548,U,2092,56745.07336,44.78261995,2.4158405,0.05395193
NGC5548,B,2092,56745.07393,44.77157998,1.5990537,0.036081062
NGC5548,HX,2092,56745.07434,564.1420608,0.652792,0.062943
NGC5548,SX,2092,56745.07434,564.1420608,0.365014,0.047164
NGC5548,W2,2092,56745.07529,179.77032,3.9962937,0.05982679
NGC5548,V,2092,56745.07664,44.76054001,1.34142406,0.037938855
NGC5548,M2,2092,56745.07774,136.95158,3.7080317,0.06883202
NGC5548,W1,2093,56745.39332,89.76381999,3.2856974,0.06008179
NGC5548,U,2093,56745.39417,44.78263998,2.4913504,0.055570316
NGC5548,B,2093,56745.39475,44.77155995,1.6138661,0.036366266
NGC5548,HX,2093,56745.39517,569.1579264,0.647835,0.047301
NGC5548,SX,2093,56745.39517,569.1579264,0.341186,0.034401
NGC5548,W2,2093,56745.39612,179.75934,3.975916,0.059583236
NGC5548,V,2093,56745.39747,44.77157998,1.3399468,0.037886346
NGC5548,M2,2093,56745.39857,137.40396,3.726707,0.06900571
NGC5548,W1,2094,56745.73008,101.76764,3.2367413,0.056682815
NGC5548,U,2094,56745.73103,50.88382,2.4787465,0.05266747
NGC5548,B,2094,56745.73167,50.77349997,1.5665996,0.033654437
NGC5548,HX,2094,56745.73225,636.8540544,0.530139,0.040628
NGC5548,SX,2094,56745.73225,636.8540544,0.235235,0.027195
NGC5548,W2,2094,56745.73321,203.778,3.923532,0.056687436
NGC5548,V,2094,56745.73475,50.77351999,1.3183134,0.035481257
NGC5548,M2,2094,56745.73598,153.44582,3.651073,0.065354325
NGC5548,W1,2095,56746.06418,87.76686001,3.2471096,0.06005752
NGC5548,U,2095,56746.065,43.77862,2.4715998,0.05563832
NGC5548,B,2095,56746.06556,43.77862,1.5553819,0.035607444
NGC5548,HX,2095,56746.06602,564.1420608,0.467783,0.040286
NGC5548,SX,2095,56746.06602,564.1420608,0.252687,0.029659
NGC5548,W2,2095,56746.0669,176.78046,3.9945068,0.06014529
NGC5548,V,2095,56746.06824,43.77862,1.2981553,0.037485774
NGC5548,M2,2095,56746.06937,143.5493,3.580925,0.06603147
NGC5548,W1,2096,56746.38872,96.76973999,3.2673957,0.05821563
NGC5548,U,2096,56746.3896,47.78357995,2.4136937,0.052592615
NGC5548,B,2096,56746.39021,47.77253997,1.5946085,0.03506275
NGC5548,HX,2096,56746.39075,609.2779392,0.726025,0.055617
NGC5548,SX,2096,56746.39075,609.2779392,0.432561,0.042984
NGC5548,W2,2096,56746.39166,192.7782,4.0328963,0.05901452
NGC5548,V,2096,56746.39311,47.77254003,1.34076684,0.036921507
NGC5548,M2,2096,56746.39431,152.64044,3.6159664,0.06508818
NGC5548,W1,2097,56746.78866,86.76286,3.204479,0.059682116
NGC5548,U,2097,56746.78946,43.76758003,2.4778013,0.055783467
NGC5548,B,2097,56746.79003,43.77862,1.6819974,0.038044223
NGC5548,HX,2097,56746.79041,549.09792,0.675798,0.067983
NGC5548,SX,2097,56746.79041,549.09792,0.413021,0.053159
NGC5548,W2,2097,56746.79138,174.77244,4.077565,0.061372577
NGC5548,V,2097,56746.79269,43.77862,1.3526849,0.038541818
NGC5548,M2,2097,56746.79375,130.38702,3.794842,0.07130852
NGC5548,W1,2098,56747.18802,96.76971996,3.3166134,0.05885709
NGC5548,U,2098,56747.18891,47.77254003,2.4940003,0.05426764
NGC5548,B,2098,56747.18952,47.77253997,1.620221,0.035522968
NGC5548,HX,2098,56747.19006,609.2739648,0.630027,0.044623
NGC5548,SX,2098,56747.19006,609.2739648,0.334879,0.03261
NGC5548,W2,2098,56747.19097,192.77818,4.1632733,0.06051622
NGC5548,V,2098,56747.19242,47.72843999,1.3471237,0.036990323
NGC5548,M2,2098,56747.19362,152.02258,3.8682802,0.06850169
NGC5548,W1,2099,56747.52137,95.77677995,3.335671,0.05935935
NGC5548,U,2099,56747.52225,47.77253997,2.4391515,0.05311184
NGC5548,B,2099,56747.52285,47.78358001,1.6366374,0.035829766
NGC5548,HX,2099,56747.52341,609.2739648,0.931013,0.096676
NGC5548,SX,2099,56747.52341,609.2739648,0.48374,0.069927
NGC5548,W2,2099,56747.52431,192.76718,4.0594403,0.059308426
NGC5548,V,2099,56747.52575,47.71737999,1.3271598,0.036644728
NGC5548,M2,2099,56747.52696,152.0226,3.6710445,0.06590545
NGC5548,W1,2100,56748.00249,73.77711999,3.2363255,0.063928975
NGC5548,U,2100,56748.00317,36.77270001,2.489288,0.06000166
NGC5548,B,2100,56748.00366,36.77270001,1.5880353,0.03895641
NGC5548,HX,2100,56748.00449,397.1820096,0.614324,0.063493
NGC5548,SX,2100,56748.00449,397.1820096,0.236667,0.040356
NGC5548,W2,2100,56748.00479,147.7749,4.0596507,0.064424315
NGC5548,V,2100,56748.00591,36.78377998,1.3032517,0.040381623
NGC5548,M2,2100,56748.00693,132.42812,3.778372,0.07058178
NGC5548,W1,2101,56748.58823,105.7726,3.290664,0.056678786
NGC5548,U,2101,56748.5892,52.77043998,2.4897437,0.052190274
NGC5548,B,2101,56748.58986,52.77046001,1.6066104,0.03386365
NGC5548,HX,2101,56748.5905,656.9119872,0.599711,0.043202
NGC5548,SX,2101,56748.5905,656.9119872,0.374596,0.03414
NGC5548,W2,2101,56748.59146,211.77688,3.9446006,0.05634291
NGC5548,V,2101,56748.59304,52.77043998,1.295879,0.034575538
NGC5548,M2,2101,56748.5943,155.48692,3.556521,0.063861403
NGC5548,W1,2102,56748.86521,104.76858,3.2337163,0.05609514
NGC5548,U,2102,56748.86617,51.77750003,2.4869546,0.052499065
NGC5548,B,2102,56748.86682,51.77748001,1.5791269,0.033634958
NGC5548,HX,2102,56748.86751,661.9299264,0.686755,0.073138
NGC5548,SX,2102,56748.86751,661.9299264,0.387447,0.053807
NGC5548,W2,2102,56748.8684,208.76492,3.9628274,0.05680401
NGC5548,V,2102,56748.86996,51.77749997,1.3290982,0.035462935
NGC5548,M2,2102,56748.87129,170.99922,3.5753976,0.062081003
NGC5548,U,2103,56749.00313,41.77061999,2.4842563,0.05694319
NGC5548,B,2103,56749.00367,41.78167999,1.649631,0.038135075
NGC5548,HX,2103,56749.00483,457.3380096,0.637343,0.05743
NGC5548,SX,2103,56749.00483,457.3380096,0.275551,0.037789
NGC5548,W2,2103,56749.00495,167.7776,3.9931444,0.06112905
NGC5548,V,2103,56749.00621,41.77064002,1.32511605,0.038763518
NGC5548,M2,2103,56749.00745,163.39752,3.594412,0.063310043
NGC5548,W1,2104,56749.94205,103.7646,3.2415612,0.05633349
NGC5548,U,2104,56749.943,51.76642001,2.4860578,0.05247029
NGC5548,B,2104,56749.94366,51.87675995,1.6603913,0.035050152
NGC5548,HX,2104,56749.94414,624.3179328,0.722864,0.051954
NGC5548,SX,2104,56749.94414,624.3179328,0.374494,0.037561
NGC5548,W2,2104,56749.94523,207.76086,3.9305463,0.056450685
NGC5548,V,2104,56749.94679,51.87678003,1.3556667,0.035817336
