5.848435100000000239e+04 1.762000000000000011e+00 1.019999999999999934e-01
5.848481799999999930e+04 1.747000000000000108e+00 1.059999999999999970e-01
5.848514299999999639e+04 1.752999999999999892e+00 8.999999999999999667e-02
5.848593699999999808e+04 1.818999999999999950e+00 1.010000000000000064e-01
5.848606900000000314e+04 1.639999999999999902e+00 8.799999999999999489e-02
5.848772499999999854e+04 1.842999999999999972e+00 9.099999999999999756e-02
5.848819700000000012e+04 1.602000000000000091e+00 8.599999999999999312e-02
5.848879699999999866e+04 1.820000000000000062e+00 9.299999999999999933e-02
5.848978300000000309e+04 1.737000000000000099e+00 9.400000000000000022e-02
5.849071899999999732e+04 1.830999999999999961e+00 9.500000000000000111e-02
5.849104699999999866e+04 1.846999999999999975e+00 9.500000000000000111e-02
5.849164400000000023e+04 1.796999999999999931e+00 9.299999999999999933e-02
5.849204299999999785e+04 1.762000000000000011e+00 9.199999999999999845e-02
5.849263599999999860e+04 1.729000000000000092e+00 9.299999999999999933e-02
5.849323399999999674e+04 1.721999999999999975e+00 9.500000000000000111e-02
5.849397699999999895e+04 1.772999999999999909e+00 9.299999999999999933e-02
5.849429600000000210e+04 1.673999999999999932e+00 9.500000000000000111e-02
5.849482800000000134e+04 1.558000000000000052e+00 8.599999999999999312e-02
5.849503300000000309e+04 1.749000000000000110e+00 8.999999999999999667e-02
5.849622099999999773e+04 1.852000000000000091e+00 1.029999999999999943e-01
5.849681999999999971e+04 1.657999999999999918e+00 8.999999999999999667e-02
5.849827999999999884e+04 1.790000000000000036e+00 1.010000000000000064e-01
5.849887799999999697e+04 1.830999999999999961e+00 9.299999999999999933e-02
5.849987299999999959e+04 1.816999999999999948e+00 9.099999999999999756e-02
5.850020599999999831e+04 1.957999999999999963e+00 9.900000000000000466e-02
5.850067899999999645e+04 1.760999999999999899e+00 8.799999999999999489e-02
5.850106799999999930e+04 1.856999999999999984e+00 9.500000000000000111e-02
5.850167199999999866e+04 1.937999999999999945e+00 9.500000000000000111e-02
5.850206500000000233e+04 1.754999999999999893e+00 9.199999999999999845e-02
5.850279400000000169e+04 1.810999999999999943e+00 9.299999999999999933e-02
5.850305999999999767e+04 1.758999999999999897e+00 9.400000000000000022e-02
5.850379099999999744e+04 1.816999999999999948e+00 9.600000000000000200e-02
5.850425600000000122e+04 1.806999999999999940e+00 9.199999999999999845e-02
5.850591500000000087e+04 1.905000000000000027e+00 9.500000000000000111e-02
5.850631300000000192e+04 1.977999999999999980e+00 9.600000000000000200e-02
5.850691100000000006e+04 1.895000000000000018e+00 9.500000000000000111e-02
5.850783999999999651e+04 1.794999999999999929e+00 9.500000000000000111e-02
5.850824300000000221e+04 1.735000000000000098e+00 1.029999999999999943e-01
5.850884700000000157e+04 1.858999999999999986e+00 9.600000000000000200e-02
5.850923799999999756e+04 2.000000000000000000e+00 9.900000000000000466e-02
5.850977999999999884e+04 1.979000000000000092e+00 9.900000000000000466e-02
5.851083899999999994e+04 2.052000000000000046e+00 9.900000000000000466e-02
5.851122899999999936e+04 2.044999999999999929e+00 1.010000000000000064e-01
5.851176999999999680e+04 1.800999999999999934e+00 9.700000000000000289e-02
5.851242799999999988e+04 1.973999999999999977e+00 9.800000000000000377e-02
5.851289699999999721e+04 1.939000000000000057e+00 9.700000000000000289e-02
5.851434700000000157e+04 1.790999999999999925e+00 9.500000000000000111e-02
5.851467899999999645e+04 1.955000000000000071e+00 1.019999999999999934e-01
5.851634100000000035e+04 1.848999999999999977e+00 9.299999999999999933e-02
5.851688300000000163e+04 1.842999999999999972e+00 9.299999999999999933e-02
5.851833600000000297e+04 1.858999999999999986e+00 9.400000000000000022e-02
5.851880900000000111e+04 1.860000000000000098e+00 9.500000000000000111e-02
5.851939800000000105e+04 1.917999999999999927e+00 9.199999999999999845e-02
5.851986299999999756e+04 1.750999999999999890e+00 9.500000000000000111e-02
5.852039499999999680e+04 1.933999999999999941e+00 9.199999999999999845e-02
5.852086099999999715e+04 1.808999999999999941e+00 9.400000000000000022e-02
5.852139699999999721e+04 1.866999999999999993e+00 9.199999999999999845e-02
5.852179200000000128e+04 1.820999999999999952e+00 9.500000000000000111e-02
5.852239199999999983e+04 1.889000000000000012e+00 9.099999999999999756e-02
5.852338799999999901e+04 1.816999999999999948e+00 8.799999999999999489e-02
5.852372000000000116e+04 1.812000000000000055e+00 9.400000000000000022e-02
5.852438500000000204e+04 1.786999999999999922e+00 8.999999999999999667e-02
5.852471600000000035e+04 2.076000000000000068e+00 1.010000000000000064e-01
5.852544799999999668e+04 1.953999999999999959e+00 9.700000000000000289e-02
5.852564600000000064e+04 1.844000000000000083e+00 9.299999999999999933e-02
5.852737400000000343e+04 1.993999999999999995e+00 9.600000000000000200e-02
5.852770599999999831e+04 2.008000000000000007e+00 9.600000000000000200e-02
5.852818299999999726e+04 1.959999999999999964e+00 1.079999999999999988e-01
5.852883600000000297e+04 1.969999999999999973e+00 1.029999999999999943e-01
5.852997200000000157e+04 1.925999999999999934e+00 1.069999999999999979e-01
5.853076099999999860e+04 1.917000000000000037e+00 9.199999999999999845e-02
5.853150000000000000e+04 1.971000000000000085e+00 8.599999999999999312e-02
5.853175600000000122e+04 1.995999999999999996e+00 9.800000000000000377e-02
5.853275499999999738e+04 1.939000000000000057e+00 1.039999999999999952e-01
