Object,Filter,Cadence,MJD,Duration,Flux,Error
Mrk509,B,1032,57859.27982,82.77999997,1.379846,0.025575543
Mrk509,HX,1032,57859.2813,1027.993939,0.989095,0.056104
Mrk509,SX,1032,57859.2813,1027.993939,1.273828,0.063675
Mrk509,W2,1032,57859.28229,330.77796,4.116301,0.053312254
Mrk509,V,1032,57859.28474,82.77999997,1.0586773,0.025663153
Mrk509,M2,1032,57859.28676,258.2365201,3.5799167,0.056243443
Mrk509,U,1033,57860.27668,78.71986002,2.4278763,0.04450416
Mrk509,B,1033,57860.27764,78.77504003,1.3226791,0.025185982
Mrk509,HX,1033,57860.27855,902.6280576,0.855139,0.060847
Mrk509,SX,1033,57860.27855,902.6280576,1.300151,0.074922
Mrk509,W2,1033,57860.28,316.77716,3.887618,0.05145317
Mrk509,V,1033,57860.28234,78.78608,1.0807613,0.02662638
Mrk509,M2,1033,57860.28382,166.91702,3.6072328,0.0650683
Mrk509,W1,1034,57861.07175,168.77054,3.475673,0.0520819
Mrk509,U,1034,57861.07327,84.77697998,2.4165943,0.043210925
Mrk509,B,1034,57861.0743,84.77693999,1.3554688,0.02497532
Mrk509,HX,1034,57861.07574,1033.008077,0.877823,0.06083
Mrk509,SX,1034,57861.07574,1033.008077,1.281048,0.073517
Mrk509,W2,1034,57861.07682,337.77282,3.996676,0.0517774
Mrk509,V,1034,57861.07932,84.76591998,1.079518,0.025755794
Mrk509,M2,1034,57861.08128,245.59276,3.6030217,0.05737315
Mrk509,W1,1035,57865.3233,175.76544,3.440761,0.05101475
Mrk509,U,1035,57865.32487,87.77792001,2.3808009,0.042121964
Mrk509,B,1035,57865.32594,87.77788001,1.4067302,0.025362755
Mrk509,HX,1035,57865.32752,1080.645926,0.776822,0.047817
Mrk509,SX,1035,57865.32752,1080.645926,1.15335,0.058429
Mrk509,W2,1035,57865.32857,352.77762,4.085386,0.05217325
Mrk509,V,1035,57865.33117,87.76687998,1.065195,0.025119741
Mrk509,M2,1035,57865.33325,263.91848,3.5558325,0.05561419
Mrk509,W1,1036,57866.58519,168.77054,3.4323378,0.051532066
Mrk509,U,1036,57866.58671,83.73984003,2.4418833,0.043785671
Mrk509,B,1036,57866.58773,83.77293998,1.3698766,0.025237066
Mrk509,HX,1036,57866.58906,1010.441952,0.879683,0.057746
Mrk509,SX,1036,57866.58906,1010.441952,1.27049,0.069415
Mrk509,W2,1036,57866.59023,337.7838,4.029353,0.05210573
Mrk509,V,1036,57866.59273,83.77296001,1.0675956,0.025573698
Mrk509,M2,1036,57866.59458,227.33328,3.6026456,0.058771693
Mrk509,W1,1037,57867.64825,165.75858,3.4207168,0.05166174
Mrk509,U,1037,57867.64974,82.77995998,2.4478222,0.044042405
Mrk509,B,1037,57867.65075,82.77998,1.35448005,0.025106626
Mrk509,HX,1037,57867.65218,1020.471955,0.836594,0.056246
Mrk509,SX,1037,57867.65218,1020.471955,1.20603,0.067698
Mrk509,W2,1037,57867.65322,331.78188,4.0628237,0.05268454
Mrk509,V,1037,57867.65567,82.77998,1.0832057,0.02591175
Mrk509,M2,1037,57867.65765,249.23358,3.561719,0.05664723
Mrk509,W1,1038,57868.31278,155.78482,3.3833254,0.05228316
Mrk509,U,1038,57868.31419,77.77106005,2.3603828,0.04345835
Mrk509,B,1038,57868.31514,77.72691995,1.4085696,0.026552633
Mrk509,HX,1038,57868.31642,960.2960832,0.782006,0.052473
Mrk509,SX,1038,57868.31642,960.2960832,1.13669,0.063176
Mrk509,W2,1038,57868.31746,311.77928,3.9984804,0.052881167
Mrk509,V,1038,57868.31977,77.78207999,1.0567799,0.02621162
Mrk509,M2,1038,57868.32162,233.90894,3.5180097,0.05723818
Mrk509,W1,1039,57869.85286,179.75934,3.3390178,0.049428174
Mrk509,U,1039,57869.85447,89.74177998,2.3610117,0.041482372
Mrk509,B,1039,57869.85556,89.77484,1.3789067,0.024714823
Mrk509,HX,1039,57869.85722,1108.226016,0.785209,0.051108
Mrk509,SX,1039,57869.85722,1108.226016,1.196217,0.063075
Mrk509,W2,1039,57869.85824,360.77642,3.959738,0.050565104
Mrk509,V,1039,57869.86091,89.77486002,1.09464406,0.02547136
Mrk509,M2,1039,57869.86306,273.16402,3.4793745,0.054171293
Mrk509,W1,1040,57870.83707,178.76638,3.3511412,0.04965071
Mrk509,U,1040,57870.83867,88.77085996,2.3413134,0.041271498
Mrk509,B,1040,57870.83976,88.78188002,1.3504334,0.024373365
Mrk509,HX,1040,57870.84135,1093.182048,0.978892,0.063703
Mrk509,SX,1040,57870.84135,1093.182048,1.396427,0.075855
Mrk509,W2,1040,57870.84241,357.77544,3.9499454,0.050539407
Mrk509,V,1040,57870.84505,88.78188002,1.0947831,0.02536022
Mrk509,M2,1040,57870.84714,263.84118,3.5531975,0.05558749
Mrk509,W1,1041,57871.1122,163.7616,3.42009,0.05184488
Mrk509,U,1041,57871.11368,81.77600002,2.378737,0.043023374
Mrk509,B,1041,57871.11468,81.77600002,1.38520295,0.025659587
Mrk509,HX,1041,57871.11611,1012.949971,0.849124,0.056559
Mrk509,SX,1041,57871.11611,1012.949971,1.314426,0.070226
Mrk509,W2,1041,57871.11711,327.77694,3.979591,0.051959193
Mrk509,V,1041,57871.11954,81.77600002,1.0627206,0.025678667
Mrk509,M2,1041,57871.12152,252.1794,3.547782,0.056299453
Mrk509,W1,1042,57872.03309,165.7696,3.457736,0.052013996
Mrk509,U,1042,57872.03458,82.77997994,2.4003962,0.043191046
Mrk509,B,1042,57872.0356,82.76896,1.3327678,0.024677323
Mrk509,HX,1042,57872.03696,1010.441952,0.738462,0.043626
Mrk509,SX,1042,57872.03696,1010.441952,1.07255,0.052561
Mrk509,W2,1042,57872.03806,331.7709,3.9940815,0.05176636
Mrk509,V,1042,57872.04051,82.76896,1.0815742,0.025708964
Mrk509,M2,1042,57872.04242,239.1275,3.531777,0.05682216
Mrk509,W1,1043,57873.17103,175.75434,3.3759088,0.05018158
Mrk509,U,1043,57873.1726,87.78890002,2.4379829,0.043027736
Mrk509,B,1043,57873.17367,87.77790004,1.3589566,0.024580271
Mrk509,HX,1043,57873.17535,1098.198086,0.922532,0.062468
Mrk509,SX,1043,57873.17535,1098.198086,1.480076,0.079262
Mrk509,W2,1043,57873.17628,351.77352,4.075999,0.052061985
Mrk509,V,1043,57873.17888,87.77788001,1.1221113,0.025854177
Mrk509,M2,1043,57873.18107,281.35042,3.5236493,0.054216154
Mrk509,W1,1044,57874.23966,155.76274,3.4474678,0.052994796
Mrk509,U,1044,57874.24108,77.78208005,2.3857793,0.04385698
Mrk509,B,1044,57874.24203,77.78207999,1.35283825,0.025643716
Mrk509,HX,1044,57874.24341,977.8480704,0.958515,0.061456
Mrk509,SX,1044,57874.24341,977.8480704,1.426094,0.075047
Mrk509,W2,1044,57874.24435,311.77922,4.1234438,0.0541629
Mrk509,V,1044,57874.24666,77.78207999,1.0801939,0.02673263
Mrk509,M2,1044,57874.24861,250.8775,3.5965568,0.05697722
Mrk509,W1,1045,57875.62952,164.7656,3.4541553,0.05216756
Mrk509,U,1045,57875.631,82.77999997,2.3858684,0.042952734
Mrk509,B,1045,57875.63202,82.73585999,1.40011,0.025726797
Mrk509,HX,1045,57875.63344,1017.963936,1.005643,0.072852
Mrk509,SX,1045,57875.63344,1017.963936,1.526392,0.089747
Mrk509,W2,1045,57875.63448,330.77792,4.088988,0.05301281
Mrk509,V,1045,57875.63693,82.73583996,1.0886774,0.02593178
Mrk509,M2,1045,57875.6389,248.51648,3.6319577,0.057554105
Mrk509,W1,1046,57876.95819,162.77968,3.3898387,0.05160859
Mrk509,U,1046,57876.95966,81.77600002,2.36398,0.04275473
Mrk509,B,1046,57876.96066,81.787,1.3650563,0.02531228
Mrk509,HX,1046,57876.96203,1000.411949,1.017301,0.057268
Mrk509,SX,1046,57876.96203,1000.411949,1.293902,0.064607
Mrk509,W2,1046,57876.96308,325.76896,4.1124388,0.05348279
Mrk509,V,1046,57876.9655,81.77598,1.1005695,0.02625895
Mrk509,M2,1046,57876.96741,241.0141,3.5430287,0.057015725
Mrk509,HX,1047,57877.15496,1020.471955,0.888418,0.051821
Mrk509,SX,1047,57877.15496,1020.471955,1.307467,0.062896
Mrk509,W1,1048,57878.47736,154.75878,3.4631715,0.05333208
Mrk509,U,1048,57878.47875,77.77105999,2.4050816,0.044172996
Mrk509,B,1048,57878.47971,77.78207999,1.395125,0.02623955
Mrk509,HX,1048,57878.481,960.2960832,0.766729,0.055289
Mrk509,SX,1048,57878.481,960.2960832,1.27094,0.07118
Mrk509,W2,1048,57878.48202,310.78628,4.078106,0.05374593
Mrk509,V,1048,57878.48432,77.77105999,1.0692429,0.026237182
