5.848434700000000157e+04 2.332021619505024734e+00 8.200000000000000344e-02
5.848481399999999849e+04 2.200060233159109035e+00 8.100000000000000255e-02
5.848513799999999901e+04 2.183169175706831666e+00 7.299999999999999545e-02
5.848593299999999726e+04 2.237009421335965698e+00 8.100000000000000255e-02
5.848606399999999849e+04 2.219062672792920576e+00 7.499999999999999722e-02
5.848772000000000116e+04 2.227508201519059039e+00 7.299999999999999545e-02
5.848819200000000274e+04 2.178946411343762435e+00 7.299999999999999545e-02
5.848879200000000128e+04 2.305629342235841595e+00 7.699999999999999900e-02
5.848977799999999843e+04 2.128273238986930771e+00 7.599999999999999811e-02
5.849071399999999994e+04 2.291905358055866149e+00 7.799999999999999989e-02
5.849104200000000128e+04 2.148331369711510064e+00 7.499999999999999722e-02
5.849163900000000285e+04 2.208505761885247498e+00 7.599999999999999811e-02
5.849203800000000047e+04 2.229619583700594099e+00 7.499999999999999722e-02
5.849263199999999779e+04 2.272902918422054608e+00 7.799999999999999989e-02
5.849323000000000320e+04 2.231730965882128714e+00 7.799999999999999989e-02
5.849397200000000157e+04 2.178946411343762435e+00 7.499999999999999722e-02
5.849429200000000128e+04 2.203227306431410959e+00 7.900000000000000078e-02
5.849482299999999668e+04 2.089212668628539493e+00 7.199999999999999456e-02
5.849502799999999843e+04 2.265513080786683009e+00 7.499999999999999722e-02
5.849621699999999691e+04 2.190559013342203265e+00 8.100000000000000255e-02
5.849681599999999889e+04 2.226452510428292175e+00 7.599999999999999811e-02
5.849781100000000151e+04 2.184224866797598974e+00 7.299999999999999545e-02
5.849827500000000146e+04 2.215895599520619097e+00 8.200000000000000344e-02
5.849887299999999959e+04 2.243343567880569100e+00 7.499999999999999722e-02
5.849986800000000221e+04 2.200060233159109035e+00 7.299999999999999545e-02
5.850020199999999750e+04 2.411198451312574154e+00 8.000000000000000167e-02
5.850067399999999907e+04 2.391140320587995305e+00 7.499999999999999722e-02
5.850106300000000192e+04 2.302462268963539671e+00 7.699999999999999900e-02
5.850166700000000128e+04 2.230675274791361407e+00 7.399999999999999634e-02
5.850205999999999767e+04 2.346801294775767044e+00 7.799999999999999989e-02
5.850278899999999703e+04 2.340467148231163197e+00 7.699999999999999900e-02
5.850305500000000029e+04 2.297183813509703132e+00 7.900000000000000078e-02
5.850378600000000006e+04 2.295072431328168072e+00 7.900000000000000078e-02
5.850425099999999657e+04 2.259178934242079162e+00 7.499999999999999722e-02
5.850518800000000192e+04 2.095546815173143784e+00 1.350000000000000089e-01
5.850591000000000349e+04 2.345745603684999736e+00 7.699999999999999900e-02
5.850630799999999726e+04 2.227508201519059039e+00 7.499999999999999722e-02
5.850690600000000268e+04 2.131440312259232694e+00 7.299999999999999545e-02
5.850737299999999959e+04 2.224341128246757560e+00 7.599999999999999811e-02
5.850783600000000297e+04 2.328854546232722811e+00 7.799999999999999989e-02
5.850823900000000140e+04 2.429145199855618831e+00 8.799999999999999489e-02
5.850884199999999691e+04 2.399585849314133768e+00 8.000000000000000167e-02
